Customers 1000 
Coordinate X		 Coordinate Y 		Demand 
3.554592  -10.107824  0.503396  
7.643121  -2.721118  2.000645  
-4.859928  -3.309941  1.653925  
-5.803891  6.346088  0.798981  
-7.068867  -11.96186  0.208298  
5.790744  13.962785  0.958087  
-3.648725  -5.624301  1.677829  
4.468704  7.057848  52.14253  
-11.354976  11.109619  1.957252  
3.716092  -1.516288  1.103746  
2.82334  -1.511859  0.311273  
-3.753673  -5.577381  1.111626  
-13.598191  -11.405492  1.021375  
-1.229879  2.860837  0.853018  
10.383626  14.959295  36.057659  
3.094343  -8.463322  0.847576  
-2.334596  -11.218086  0.884287  
-12.397432  -9.574837  0.435279  
7.277783  -10.969511  0.835092  
13.954503  4.728983  34.051495  
-0.933921  9.088527  2.256398  
5.300229  -12.867729  2.051097  
5.043013  2.946043  2.06386  
-2.247186  -10.663296  0.288191  
-2.378971  3.255895  0.58404  
-1.048034  -11.842262  16.09363  
6.461161  2.902515  1.761499  
-3.487993  -2.987595  0.268074  
14.045511  -1.498419  0.282139  
-7.368739  7.945631  2.222986  
3.196033  5.989387  1.29533  
-4.790399  6.041482  0.952287  
14.84989  10.050039  2.142616  
-13.862605  -2.72337  0.209772  
-12.294862  -11.794031  2.008189  
14.277883  12.096603  1.573068  
-5.916802  -2.111564  1.780863  
-9.403844  6.855501  0.923264  
-1.988167  -13.787741  1.429266  
1.463936  -2.316426  1.499522  
-6.210599  -10.432521  0.258465  
-2.367368  2.143299  0.909147  
-3.143547  1.249903  29.961033  
-0.458378  -4.760582  34.733234  
-0.054054  5.253428  1.034439  
5.971489  11.922502  0.862496  
1.452772  5.948811  0.662349  
-3.447423  6.487399  37.652584  
3.392492  -9.326931  1.506714  
-13.201882  -6.307657  0.337962  
11.47812  -4.342597  1.849645  
-14.839742  -4.526835  1.242653  
-5.206487  2.709473  2.264828  
-9.336222  13.652987  1.466475  
-14.389146  11.848519  0.563334  
-9.312999  8.404951  1.306402  
13.697794  14.923048  0.390565  
-8.963511  8.682428  2.193662  
2.628051  8.538556  7.268733  
-1.1549  4.306087  1.668794  
1.865616  -12.30204  0.411513  
-8.386391  -12.170571  3.235585  
7.173551  -14.446213  1.311373  
-13.964212  -3.66195  1.740033  
-7.828125  5.224448  0.933495  
-2.440165  7.074206  1.376241  
-13.874787  -5.94061  1.157557  
-6.003476  10.724293  1.6656  
-8.89956  11.058547  1.903081  
-6.001761  -11.666457  1.036963  
9.981208  -3.334588  1.670883  
-11.848146  13.457527  1.314588  
11.014574  5.47449  1.44024  
1.646853  -11.859665  2.215384  
-10.945821  6.026644  2.262417  
