Customers 1000 
Coordinate X		 Coordinate Y 		Demand 
-0.170987  0.158784  19.865412  
-3.645299  2.196179  25.017808  
-3.293738  0.161463  1.028199  
4.257047  -0.024878  1.76097  
0.831328  -3.563832  0.963644  
1.234879  2.876814  0.328314  
4.30799  -4.296476  1.996397  
3.466768  3.200344  1.246388  
-2.692845  -0.026319  0.614473  
-1.682942  -2.18814  2.112392  
-3.731004  0.648057  2.163422  
0.80606  4.005295  0.556532  
-0.349069  -1.399392  1.998845  
3.524181  -1.684935  0.622106  
-2.997969  0.565205  0.47962  
2.28594  -1.472121  0.834862  
-1.848977  0.982818  9.327578  
2.072968  0.278377  1.112485  
-4.251534  4.865749  0.74809  
4.222604  3.29903  1.815648  
4.098363  -4.19567  0.261679  
3.944121  -1.990355  1.506251  
-2.195603  1.061814  46.594514  
-1.729293  -0.800213  2.074799  
-1.117859  3.487979  1.786923  
0.635888  0.123072  0.965121  
3.816123  4.911467  2.122113  
-0.327123  -4.77975  1.339422  
-1.891594  0.470968  2.095913  
-0.439887  3.715109  52.69235  
3.338848  -2.44959  53.958909  
3.935459  3.347136  1.2207  
2.263471  4.567176  1.930962  
-4.553347  0.905081  1.692504  
-3.869279  -0.34521  1.272537  
2.218712  -3.162889  1.523997  
-3.003634  1.678092  2.08325  
1.448691  0.315095  0.933471  
-4.754515  -1.552712  1.289875  
2.79838  0.201717  2.217555  
-0.0111  0.70771  1.11727  
-1.636542  2.917148  38.771519  
0.405712  -1.036206  12.30446  
-2.224174  -3.374746  6.086489  
-1.398945  0.404756  1.669094  
0.556264  3.245464  0.867752  
2.083938  -2.567266  0.93498  
-4.215417  -2.334859  2.020966  
0.742602  -1.292512  1.411871  
-0.693048  -0.661557  0.842019  
-1.177648  -3.692129  0.524989  
3.136793  1.498675  0.497942  
-3.415097  3.579627  8.210769  
1.949111  2.236981  1.754658  
2.682875  2.035001  1.695176  
3.394278  -3.815922  1.759383  
-3.493987  -1.861034  45.762143  
2.270613  -4.244539  2.091173  
-3.89773  3.355538  0.807626  
4.012122  -0.636212  0.737239  
-4.967495  1.835258  37.965869  
-2.806256  0.593005  2.154  
4.323966  -4.379234  1.465238  
-4.654631  1.627564  4.087016  
-2.221928  -0.203641  0.825252  
-0.782688  0.254472  0.389694  
-1.430737  -0.477546  1.067661  
-0.620022  -0.74147  1.685605  
-0.710693  -3.371733  1.991652  
4.825957  -1.057439  1.104256  
-2.39598  4.546936  57.049277  
-2.905681  3.926768  8.713093  
4.662899  1.295962  0.294421  
4.880737  4.051194  1.040963  
-4.318673  -3.671016  1.064517  
-4.427765  -3.156135  0.533321  
0.127941  -0.820183  1.925774  
-0.571071  -4.665638  51.2157  
3.583863  0.340223  0.416685  
3.564181  1.79884  1.873533  
3.17327  1.075758  0.867724  
2.977541  2.276405  0.423279  
3.680092  4.626771  1.212264  
-3.518874  1.403159  1.620949  
0.770969  -3.165298  1.373166  
4.33087  0.451269  59.774069  
4.11428  1.480101  52.89082  
0.59277  -0.415223  1.812975  
-1.671659  -3.010896  19.882406  
-4.345527  -0.031135  14.64635  
-0.892259  -1.02344  1.812952  
0.541108  -0.155432  0.684226  
-2.927932  2.061895  0.457378  
0.54727  1.107884  1.995004  
-0.80691  2.972676  1.179755  
-2.381011  2.0767  1.735057  
-3.428242  0.00561  0.383234  
0.712756  -2.25801  1.94876  
2.617588  -4.274103  1.556477  
3.850984  4.950412  0.563149  
-2.451288  2.321481  1.567934  
1.756923  -2.400824  0.748738  
-3.244875  1.868247  1.512878  
-3.100184  3.446105  18.552611  
-4.678427  4.93541  1.119013  
3.835554  -0.515275  0.48412  
0.529173  1.606302  1.196825  
1.816522  3.81796  2.210292  
-0.914413  -0.631315  27.281957  
-0.049153  -2.70257  0.597026  
0.67698  1.365296  2.0458  
-1.884944  -1.020468  51.589275  
-3.276423  -0.013464  0.20131  
3.331107  -3.919754  2.006014  
3.316553  3.290912  13.135721  
-2.806587  3.682645  56.865096  
4.661439  -1.004747  10.31761  
0.461951  -3.361676  0.630207  
0.335781  4.582246  1.479668  
-1.430262  -3.839032  0.892279  
-1.48789  -1.282099  49.498868  
-0.199855  2.70174  0.205584  
