Customers 1000 
Coordinate X		 Coordinate Y 		Demand 
-3.273909  11.525511  7.132257  
5.428456  3.007944  0.474145  
-1.578649  14.438182  0.559836  
-6.245634  11.023052  1.500556  
9.167335  0.142408  2.248738  
11.843795  -14.248269  0.753573  
-1.490715  9.35221  0.218973  
13.89427  12.88949  0.794689  
6.407536  -8.954596  0.24199  
14.023426  -0.404926  1.698207  
-13.541028  -3.791893  38.315987  
-0.319969  13.535279  16.596414  
4.908192  7.404815  36.10891  
-3.766218  -6.696024  0.40906  
10.8655  -7.695493  27.687951  
4.344202  -8.755997  37.436058  
-2.577639  4.426816  58.338891  
4.783807  3.860473  1.148266  
13.715473  -14.427799  2.131435  
12.165382  2.472613  1.58423  
-8.279021  -5.696044  0.613473  
9.495461  14.65434  0.600891  
14.469447  11.677357  1.609787  
1.244577  -14.696208  1.222701  
-7.919439  1.996748  15.458383  
-8.668714  14.900209  11.401002  
6.050327  14.318982  1.67781  
-4.081134  1.587186  0.525691  
4.837656  -10.354947  56.019908  
-10.615853  5.961764  0.363633  
-12.252539  -1.807103  38.39014  
2.385452  2.95734  0.474769  
-4.347227  -14.4737  0.764732  
8.902574  -9.474873  1.726164  
7.718509  4.891207  1.859697  
4.066089  14.435438  1.922687  
2.112824  12.836818  0.711552  
0.770633  0.903068  15.474557  
4.190907  14.145537  1.735968  
-9.459236  11.500019  1.893153  
-12.559868  4.632588  0.695431  
5.486075  13.468735  0.880699  
3.576995  6.441933  19.056336  
-2.553207  6.434457  0.974482  
-4.957733  6.479328  1.459328  
11.274858  14.893384  1.822337  
2.77144  -7.70011  2.174103  
-12.275973  11.712143  1.867426  
3.537199  -0.036624  1.872315  
6.022961  -11.46335  0.663628  
-4.20569  -10.298663  1.667298  
14.897711  3.052366  44.616853  
-11.85716  4.859659  18.679501  
-12.748061  -7.83457  1.706552  
-12.416257  -12.957834  2.027863  
-8.10943  -13.577963  1.695327  
7.627998  5.758414  0.912985  
8.518127  13.915142  0.971061  
12.422927  -5.426336  1.761186  
-2.431254  10.503406  1.767803  
9.030693  3.722018  0.722614  
-4.70165  0.692645  33.881098  
10.421746  11.22825  1.800098  
4.465513  -13.527556  0.46601  
-10.01267  1.914443  2.204876  
-10.060181  12.035121  1.7674  
-14.236729  9.294784  2.267981  
10.56607  4.82581  37.009773  
-10.648225  -8.852917  2.021393  
13.795944  -1.513474  1.480479  
2.754711  13.039658  0.245817  
-12.723032  -14.034311  2.085634  
-12.98492  -13.783405  1.342098  
-9.511862  3.001139  0.649705  
-0.361318  10.164469  1.110963  
5.976611  -1.08001  2.140244  
6.429829  14.960013  0.61863  
-13.854082  -8.947531  38.218933  
-8.608147  8.403599  1.41525  
0.550966  -0.34226  58.115562  
14.578725  -3.44595  0.438148  
11.382363  3.355999  2.157483  
8.899503  -10.519505  1.314985  
-1.327202  1.158543  0.699135  
2.135014  -9.979314  1.251129  
-8.650095  -13.416839  2.021283  
6.103255  0.297313  0.901767  
-10.029551  0.890899  0.391544  
8.750572  -11.813745  1.198969  
12.559901  -0.707147  1.01804  
-1.955754  4.617769  10.403951  
4.07915  -4.676939  1.74455  
-1.78263  -8.687585  47.704893  
9.489629  -6.547163  0.933628  
-2.015069  -13.524729  1.408226  
-11.682828  5.379406  2.108007  
-6.729872  14.704129  1.55037  
0.326281  -0.850847  1.259936  
2.66999  10.921004  2.207289  
-3.854427  -10.192543  0.619443  
4.745754  -8.55118  0.612674  
1.801973  -4.717081  0.289606  
7.189761  -1.339354  1.09493  
2.560551  -12.915193  54.066242  
