Customers 500 
Coordinate X		 Coordinate Y 		Demand 
-1.812012  -0.389473  36.51987  
8.748901  -4.285416  33.916745  
-8.796976  5.614927  1.972561  
8.477784  13.814395  2.138013  
-8.979907  -6.253351  39.000379  
-3.271471  -6.533934  1.584635  
-8.9304  -9.434405  2.143886  
-6.58182  -10.888569  1.322934  
5.594174  8.715316  0.712137  
-13.474637  3.8464  1.37801  
7.783437  -10.847006  1.646557  
-4.809578  -11.449453  0.990392  
12.970788  6.847513  0.430205  
-6.256594  -5.464818  0.241204  
-2.271729  -6.493004  4.646293  
1.093412  -4.121906  1.78839  
-3.171005  6.105139  2.040649  
-6.122222  1.429569  0.837786  
2.335644  -11.089478  0.319322  
-0.616484  -6.55214  1.952915  
3.635373  8.721354  18.293395  
9.345767  -3.624155  1.65587  
0.372699  -14.490179  0.411285  
1.762987  -11.423317  56.883712  
-12.861765  -3.779456  2.026924  
-11.518184  12.254963  0.352558  
0.369743  11.083616  1.732345  
-14.271456  -1.610875  1.897207  
-9.38019  5.67531  1.874898  
-2.601822  -0.412546  0.251468  
-7.42491  -0.236153  1.262463  
9.95308  6.667862  0.481086  
3.123717  -7.745848  14.254494  
-2.923539  0.013372  0.905216  
-13.115369  2.018255  1.264393  
11.907296  -11.598768  1.387737  
10.702869  -5.425197  1.568428  
-13.84951  7.307179  30.968221  
-11.412279  -5.130742  35.854972  
-12.875995  -8.395436  41.763836  
6.994184  -2.827805  2.004601  
-2.438315  -0.170568  0.333678  
7.644751  -5.038463  0.577827  
8.17614  -10.553957  31.346385  
-1.230389  2.582141  1.547205  
-8.876325  13.337963  48.272409  
-11.788491  7.906252  0.85539  
-11.966113  9.320749  1.631453  
-4.749545  2.569829  2.202024  
11.287087  -13.535305  2.139615  
6.378281  2.304355  1.471129  
-10.784573  14.351766  0.444481  
-8.082178  -14.833746  0.414794  
-11.439879  -10.852752  0.308628  
4.7632  10.223543  0.212642  
-11.274696  2.527178  40.186292  
-12.690168  -5.421136  0.343559  
11.75113  -9.496307  1.30046  
-0.672521  -13.642526  0.908286  
-11.248904  5.474704  0.54889  
-9.317369  4.226473  1.782061  
14.772011  -4.97108  1.625516  
14.937966  1.562476  42.230215  
12.619679  -2.759455  1.272689  
-6.502866  3.820908  24.024831  
5.187009  -4.565965  1.749616  
14.425679  -7.556157  0.879515  
6.736089  -8.820945  0.55611  
5.702088  8.708805  0.829931  
-0.39417  -11.473796  1.705194  
-14.079152  -8.982731  0.477899  
2.094357  -10.313597  2.137582  
-6.632009  -4.8825  1.878904  
7.089685  -9.779982  39.349822  
-11.413614  -10.346566  1.205208  
13.288466  13.543173  1.71053  
-13.034433  -5.179395  45.686884  
11.234322  1.807401  2.105509  
-13.410224  10.894065  0.265891  
-4.503883  -13.096003  1.064622  
-0.4987  -3.618339  0.932192  
-5.03636  -2.931091  1.30829  
-3.727383  -9.396012  2.102332  
14.3665  7.837669  0.361244  
7.415579  -14.159024  0.772974  
-14.568052  -14.290749  0.86994  
2.680128  -3.933826  0.202926  
12.738723  1.910056  2.073003  
-6.257883  -14.432532  2.072216  
5.62715  7.042996  1.353405  
-11.954487  -0.336063  1.778996  
11.468192  7.468879  1.954865  
-12.625601  1.001171  1.474891  
-6.829906  -4.088367  0.919111  
14.847304  -6.994326  0.603131  
4.296613  -8.169498  2.2251  
-6.730824  4.382875  45.132701  
12.344982  4.418896  1.658517  
-11.911153  6.68573  34.85567  
-14.660991  3.039258  0.930692  
-14.914782  3.780089  0.279392  
4.776182  -6.874013  0.965654  
-10.139896  9.512651  42.228924  
0.128847  -2.213099  1.493519  
11.028758  9.918617  0.222092  
-14.473507  9.096748  1.235604  
-6.003908  4.921951  0.837605  
6.6207  -5.981766  0.870005  
-7.479974  -14.920563  0.974488  
1.883866  9.676882  54.891055  
12.160601  -5.601028  1.297521  
3.533488  -11.49908  2.053532  
10.598026  13.278654  2.08088  
-3.313961  0.708959  1.640507  
10.141334  -2.426558  1.19152  
3.220015  6.779928  1.988123  
-8.632059  14.045353  50.850913  
14.689892  -4.019417  1.891148  
14.649897  -0.180875  2.160478  
-4.33449  -12.640371  0.260297  
-12.279594  14.540118  0.378538  
-5.602289  -0.901891  0.941379  
-8.120494  10.578055  1.955751  
